EVTNAME19356;모든 전쟁을 끝내기 위한 전쟁
EVTDESC19356;우리가 전례 없는 새로운 전쟁의 시대에 접어들었다는 사실이 갈수록 분명해지고 있습니다. 이 시대의 갈등은 더 이상 단순한 국지적 문제가 아니라, 세계 곳곳에 영향을 미치고 있습니다. 갈수록 커지는 이해관계와 이러한 적대 행위가 관련 국가에 미치는 끔찍한 영향을 고려할 때, 더 이상 망설일 필요가 없습니다.\n\n이제부터 대전쟁에서 확실히 승리하고 있는 진영은 더 많은 전쟁 목표를 추가할 수 있게 됩니다.
EVTOPTA19356;여러분, 내가 요구하는 것은 오직 전쟁뿐이오. 지옥 그 자체조차 전율케 할 만큼 거대한 전쟁 말이오.
EVTDESC19356_NEWS_LONG;우리가 전례 없는 새로운 전쟁의 시대에 접어들었다는 사실이 갈수록 분명해지고 있습니다. 이 시대의 갈등은 더 이상 단순한 국지적 문제가 아니라, 세계 곳곳에 영향을 미치고 있습니다. 갈수록 커지는 이해관계와 이러한 적대 행위가 관련 국가에 미치는 끔찍한 영향을 고려할 때, 더 이상 망설일 필요가 없습니다.
EVTDESC19356_NEWS_MEDIUM;우리가 전례 없는 새로운 전쟁의 시대에 접어들었다는 사실이 갈수록 분명해지고 있습니다. 이 시대의 갈등은 더 이상 단순한 국지적 문제가 아니라, 세계 곳곳에 영향을 미치고 있습니다. 갈수록 커지는 이해관계와 이러한 적대 행위가 관련 국가에 미치는 끔찍한 영향을 고려할 때, 더 이상 망설일 필요가 없습니다.
EVTDESC19356_NEWS_SHORT;우리가 전례 없는 새로운 전쟁의 시대에 접어들었다는 사실이 갈수록 분명해지고 있습니다.
ASSIMILATE_EFFECT;주 내의 모든 POP 동화\n
WORLD_WARS_ENABLE_DESC;이제 대전쟁이 세계대전으로 발전할 수 있습니다.
WORLD_WARS_ENABLED_DESC;세계대전이 활성화되었습니다.
WORLD_WARS_DISABLED_DESC;세계대전이 활성화되지 않았습니다.
SM_WINDOW;창 모드
SM_WINDOWED;창 화면
SM_FULLSCREEN;전체 화면
SM_BORDERLESS;테두리 없음
IGNORE_DECISION_ON;이 디시전은 실행 가능할 때 플레이어에게 알리지 않도록 설정되어 있습니다.\n\n§G알림 상태를 변경하려면 클릭하세요.§!
IGNORE_DECISION_OFF;이 디시전은 실행 가능할 때 플레이어에게 알리도록 설정되어 있습니다.\n\n§G알림 상태를 변경하려면 클릭하세요.§!
SPLITINHALF;절반으로 나누기
SPLITINHALF_DRO;절반으로 나누기는 현재 부대를 비슷한 크기의 두 부대로 나누고, 두 부대 중 더 큰 부대를 선택합니다.
